시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
부산광역시,동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-440-4438,2020-07-15,3270000,부산광역시 동구
부산광역시,동구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2270,0,0,4490,0,0,자원순환과,051-440-4438,2020-07-15,3270000,부산광역시 동구
강원도,인제군,규격봉투,소각용,생활쓰레기,가정용,0,0,40,0,60,90,150,300,0,740,0,0,1470,1700,0,환경보호과,033-460-2063,2020-07-14,4330000,강원도 인제군
강원도,인제군,규격봉투,매립용,생활쓰레기,가정용,0,0,40,0,60,90,150,300,0,740,0,0,1470,1700,0,환경보호과,033-460-2063,2020-07-14,4330000,강원도 인제군
부산광역시,영도구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,5500,0,0,청소행정과,051-419-4434,2020-07-15,3280000,부산광역시 영도구
전라북도,정읍시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,310,0,770,0,0,0,0,0,환경과,063-539-5726,2020-07-17,4690000,전라북도 정읍시
전라북도,정읍시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,환경과,063-539-5726,2020-07-17,4690000,전라북도 정읍시
전라북도,정읍시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,환경과,063-539-5726,2020-07-17,4690000,전라북도 정읍시
전라북도,정읍시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,150,250,0,0,0,0,0,0,0,0,0,환경과,063-539-5726,2020-07-17,4690000,전라북도 정읍시
인천광역시,부평구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,0,3710,0,0,자원순환과 폐기물팀,032-509-6612,2020-07-09,3540000,인천광역시 부평구
인천광역시,부평구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,자원순환과 폐기물팀,032-509-6612,2020-07-09,3540000,인천광역시 부평구
인천광역시,부평구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1840,0,3660,0,0,0,7600,자원순환과 폐기물팀,032-509-6612,2020-07-09,3540000,인천광역시 부평구
인천광역시,부평구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,자원순환과 폐기물팀,032-509-6612,2020-07-09,3540000,인천광역시 부평구
경기도,안산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,500,0,1200,0,0,2400,0,0,자원순환과,031-481-3530,2020-05-31,3930000,경기도 안산시
경기도,안산시,규격봉투,매립용,음식물쓰레기,가정용,40,0,60,0,90,130,250,500,0,1200,0,0,2400,0,0,자원순환과,031-481-3530,2020-05-31,3930000,경기도 안산시
경상남도,사천시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,0,130,250,500,0,1200,0,0,2410,0,0,환경사업소,055-831-5600,2020-07-10,5340000,경상남도 사천시
경상남도,사천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,80,130,250,500,0,0,0,0,0,0,0,환경사업소,055-831-5600,2020-07-10,5340000,경상남도 사천시
경상남도,사천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,환경사업소,055-831-5600,2020-07-10,5340000,경상남도 사천시
서울특별시,노원구,특수규격마대,소각용,생활쓰레기,가정용+사업장용,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,자원순환과,02-2116-3800,2020-07-09,3100000,서울특별시 노원구
서울특별시,용산구,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,2500,0,0,자원순환과,02-2199-7298,2020-03-13,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,자원순환과,02-2199-7298,2020-03-13,3020000,서울특별시 용산구
인천광역시,미추홀구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3070,0,0,도로환경팀,032-225-0241,2019-09-26,3510500,인천광역시 미추홀구
인천광역시,미추홀구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0,도로환경팀,032-225-0241,2019-09-26,3510500,인천광역시 미추홀구
인천광역시,미추홀구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,2110,0,4220,0,0,0,8790,도로환경팀,032-225-0241,2019-09-26,3510500,인천광역시 미추홀구
충청북도,옥천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,140,270,400,650,0,1000,1300,0,0,환경과,043-730-3454,2020-07-16,4430000,충청북도 옥천군
경기도,의왕시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,190,350,680,0,1700,0,0,3300,0,0,청소과,031-345-2843,2020-03-13,4030000,경기도 의왕시
경기도,의왕시,규격봉투,소각용,음식물쓰레기,가정용,80,0,160,0,240,400,800,1600,0,0,0,0,0,0,0,청소과,031-345-2843,2020-03-13,4030000,경기도 의왕시
경기도,의왕시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,350,680,0,0,0,0,0,0,0,청소과,031-345-2843,2020-03-13,4030000,경기도 의왕시
경기도,의왕시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,청소과,031-345-2843,2020-03-13,4030000,경기도 의왕시
광주광역시,광산구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,청소행정과,062-960-8486,2020-07-17,3630000,광주광역시 광산구
광주광역시,광산구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,380,740,0,0,0,0,0,0,0,청소행정과,062-960-8486,2020-07-17,3630000,광주광역시 광산구
경상남도,고성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,600,1000,0,0,2000,0,0,환경과,055-670-2413,2020-07-10,5420000,경상남도 고성군
경기도,여주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,230,460,0,1150,0,0,2300,0,0,자원순환과,031-887-2453,2020-07-16,5700000,경기도 여주시
경기도,여주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,460,0,0,0,0,0,0,0,자원순환과,031-887-2453,2020-07-16,5700000,경기도 여주시
경기도,여주시,규격봉투,매립용,음식물쓰레기,가정용,30,0,50,0,70,120,230,460,0,1150,0,0,0,0,0,자원순환과,031-887-2453,2020-07-16,5700000,경기도 여주시
충청북도,증평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,140,280,400,660,0,0,1320,0,0,환경위생과,043-835-3644,2020-07-16,5570000,충청북도 증평군
전라남도,영암군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,160,300,0,750,0,0,1470,0,0,환경보전과,061-470-2336,2020-07-13,4940000,전라남도 영암군
경상북도,청도군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,50,80,150,290,430,710,0,1060,1400,0,0,환경과,054-370-6193,2020-06-30,5190000,경상북도 청도군
경상북도,울진군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,1050,0,0,2100,0,0,환경위생과,054-789-6721,2020-07-13,5250000,경상북도 울진군
경기도,연천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,290,560,0,1340,0,0,2750,0,0,환경보호과,031-839-2253,2020-07-01,4140000,경기도 연천군
경기도,연천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,130,290,560,0,0,0,0,0,0,0,환경보호과,031-839-2253,2020-07-01,4140000,경기도 연천군
충청남도,서천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,150,300,450,0,0,0,1500,0,0,환경보호과,041-950-4395,2020-07-10,4580000,충청남도 서천군
충청남도,서천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,150,300,450,750,0,0,0,0,0,환경보호과,041-950-4395,2020-07-10,4580000,충청남도 서천군
서울특별시,서초구,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,0,130,250,490,0,1250,0,0,0,0,0,청소행정과,02-2155-6723,2020-06-30,3210000,서울특별시 서초구
서울특별시,서초구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,520,0,1330,0,2000,2680,0,0,청소행정과,02-2155-6723,2020-06-30,3210000,서울특별시 서초구
서울특별시,서초구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,청소행정과,02-2155-6723,2020-06-30,3210000,서울특별시 서초구
서울특별시,서초구,규격봉투,기타,음식물쓰레기,가정용,100,0,200,0,300,500,1000,2000,0,0,0,0,0,0,0,청소행정과,02-2155-6723,2020-06-30,3210000,서울특별시 서초구
서울특별시,서초구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2155-6723,2020-06-30,3210000,서울특별시 서초구
서울특별시,서초구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-2155-6723,2020-06-30,3210000,서울특별시 서초구
전라북도,순창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,190,380,560,900,0,0,2000,0,0,환경수도과,063-650-1725,2020-07-02,4770000,전라북도 순창군
서울특별시,강북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,2500,0,0,청소행정과,02-901-6795,2020-06-11,3080000,서울특별시 강북구
서울특별시,강북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-901-6795,2020-06-11,3080000,서울특별시 강북구
서울특별시,강북구,규격봉투,매립용,음식물쓰레기,가정용,100,0,200,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-901-6795,2020-06-11,3080000,서울특별시 강북구
서울특별시,강북구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-901-6795,2020-06-11,3080000,서울특별시 강북구
울산광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,0,0,0,0,0,0,경영사업팀,052-290-7657,2020-07-07,B553013,울산광역시중구도시관리공단
서울특별시,노원구,규격봉투,소각용,생활쓰레기,가정용+사업장용,0,0,0,0,90,130,250,490,0,1250,0,1880,2500,0,0,자원순환과,02-2116-3800,2020-07-09,3100000,서울특별시 노원구
울산광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1490,0,0,2960,0,0,경영사업팀,052-290-7657,2020-07-07,B553013,울산광역시중구도시관리공단
울산광역시,중구,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,2160,3480,0,0,0,0,0,경영사업팀,052-290-7657,2020-07-07,B553013,울산광역시중구도시관리공단
경상북도,청송군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,30,40,70,140,0,320,0,0,650,0,0,환경산림과,054-870-6192,2020-07-10,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,30,40,70,140,0,320,0,0,650,0,0,환경산림과,054-870-6192,2020-07-10,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,70,130,250,0,590,0,0,1200,0,0,환경산림과,054-870-6192,2020-07-10,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,50,70,130,250,0,590,0,0,1200,0,0,환경산림과,054-870-6192,2020-07-10,5160000,경상북도 청송군
전라북도,군산시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,300,500,0,1250,0,0,2450,0,0,자원순환과,063-454-3455,2020-07-15,4670000,전라북도 군산시
전라북도,군산시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,300,500,0,0,0,0,0,0,0,자원순환과,063-454-3455,2020-07-15,4670000,전라북도 군산시
전라북도,군산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,063-454-3455,2020-07-15,4670000,전라북도 군산시
전라남도,강진군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,160,290,0,700,0,0,0,0,0,환경축산과,061-430-3235,2020-07-09,4920000,전라남도 강진군
전라남도,강진군,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,160,290,0,0,0,0,0,0,0,환경축산과,061-430-3235,2020-07-09,4920000,전라남도 강진군
충청남도,홍성군,규격봉투,기타,생활쓰레기,가정용,20,0,40,0,60,100,200,400,600,1000,0,0,2000,0,0,환경과,041-630-1329,2020-07-06,4600000,충청남도 홍성군
경상북도,군위군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,130,240,0,1190,0,0,0,0,0,환경위생과,054-380-7947,2020-07-13,5140000,경상북도 군위군
대구광역시,달성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,150,290,560,850,1400,0,0,2770,0,0,청소위생과,053-668-2713,2020-07-01,3480000,대구광역시 달성군
충청남도,부여군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,50,80,150,300,0,750,0,0,1500,0,0,환경과,041-830-2306,2020-06-30,4570000,충청남도 부여군
충청남도,부여군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,150,300,0,0,0,0,0,0,0,환경과,041-830-2306,2020-06-30,4570000,충청남도 부여군
충청남도,부여군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,4000,0,0,0,0,0,환경과,041-830-2306,2020-06-30,4570000,충청남도 부여군
경상북도,의성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,60,85,170,340,0,750,0,0,1500,0,0,환경과,054-830-6571,2020-06-30,5150000,경상북도 의성군
대구광역시,수성구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,100,150,290,560,0,1400,0,0,2770,0,0,자원순환과,053-666-2716,2020-07-14,3460000,대구광역시 수성구
충청북도,진천군,규격봉투,소각용,생활쓰레기,가정용,60,0,70,0,100,140,250,480,0,1180,0,0,2300,0,0,환경과,043-539-3464,2020-06-30,4450000,충청북도 진천군
전라남도,화순군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,100,190,380,0,920,0,0,0,0,0,환경과,061-379-3604,2020-06-30,4900000,전라남도 화순군
경상남도,진주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,160,300,590,0,1430,0,0,2850,0,0,청소과,055-749-5341,2020-06-30,5310000,경상남도 진주시
제주특별자치도,제주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,0,0,0,0,0,0,생활환경과,064-728-3154,2020-07-07,6510000,제주특별자치도 제주시
제주특별자치도,제주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,생활환경과,064-728-3154,2020-07-07,6510000,제주특별자치도 제주시
경기도,성남시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,1250,0,1880,2420,0,0,자원순환과,031-729-3196,2020-07-01,3780000,경기도 성남시
경기도,성남시,규격봉투,소각용,음식물쓰레기,가정용,20,0,50,0,80,130,250,500,0,0,0,0,0,0,0,자원순환과,031-729-3196,2020-07-01,3780000,경기도 성남시
경기도,성남시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2010,0,3000,4010,0,0,자원순환과,031-729-3196,2020-07-01,3780000,경기도 성남시
경기도,성남시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,0,0,0,0,0,0,자원순환과,031-729-3196,2020-07-01,3780000,경기도 성남시
경기도,성남시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,340,660,1200,0,0,0,0,0,0,0,자원순환과,031-729-3196,2020-07-01,3780000,경기도 성남시
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2300,3060,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
인천광역시,중구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2300,3060,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
전라남도,무안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,320,540,790,0,1350,1730,0,0,환경과,061-450-5553,2020-07-07,4950000,전라남도 무안군
인천광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
인천광역시,중구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,3220,5290,0,0,10400,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
인천광역시,중구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1940,0,0,3880,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3970,0,6500,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3070,0,0,0,0,환경보호과,032-760-7410,2020-07-09,3490000,인천광역시 중구
경상남도,거창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,100,200,400,0,900,0,0,1800,0,0,환경과,055-940-3503,2020-06-30,5470000,경상남도 거창군
경상남도,거창군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경과,055-940-3503,2020-06-30,5470000,경상남도 거창군
경상남도,거창군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1060,0,0,2120,0,0,환경과,055-940-3503,2020-06-30,5470000,경상남도 거창군
서울특별시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,2500,0,0,청소행정과,02-3396-5486,2020-12-31,3010000,서울특별시 중구
서울특별시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,0,0,490,0,0,0,0,0,0,0,청소행정과,02-3396-5486,2020-12-31,3010000,서울특별시 중구
서울특별시,중구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-3396-5486,2020-12-31,3010000,서울특별시 중구
서울특별시,중구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,청소행정과,02-3396-5486,2020-12-31,3010000,서울특별시 중구
강원도,태백시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,190,370,0,890,0,0,1750,0,0,환경보호과,033-550-2063,2020-07-09,4220000,강원도 태백시
경상북도,구미시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,60,120,200,410,500,900,0,0,1800,0,0,자원순환과,054-480-5206,2020-07-10,5080000,경상북도 구미시
경상북도,구미시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,자원순환과,054-480-5206,2020-07-10,5080000,경상북도 구미시
경상북도,구미시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,410,0,0,0,0,0,0,0,자원순환과,054-480-5206,2020-07-10,5080000,경상북도 구미시
경상북도,구미시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,자원순환과,054-480-5223,2020-07-10,5080000,경상북도 구미시
전라남도,해남군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,210,430,0,1050,0,0,2100,0,0,환경교통과,061-530-5336,2020-07-13,4930000,전라남도 해남군
충청남도,당진시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,260,510,760,1260,0,0,0,0,0,자원순환과,041-350-4314,2020-07-13,5680000,충청남도 당진시
충청남도,당진시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,80,130,260,0,0,0,0,0,0,0,0,자원순환과,041-350-4314,2020-07-13,5680000,충청남도 당진시
충청남도,당진시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,260,510,0,0,0,0,0,0,0,자원순환과,041-350-4314,2020-07-13,5680000,충청남도 당진시
충청남도,당진시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1500,0,3000,0,0,0,0,자원순환과,041-350-4314,2020-07-13,5680000,충청남도 당진시
인천광역시,연수구청,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3070,0,0,연수구청 자원순환과,032-749-7855,2020-07-13,3520000,인천광역시 연수구
인천광역시,연수구청,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,연수구청 자원순환과,032-749-7855,2020-07-13,3520000,인천광역시 연수구
인천광역시,연수구청,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070,연수구청 자원순환과,032-749-7855,2020-07-13,3520000,인천광역시 연수구
서울특별시,동작구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,800,0,2000,0,0,4000,0,0,청소행정과,02-820-9140,2020-06-30,3190000,서울특별시 동작구
서울특별시,동작구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-820-9140,2020-06-30,3190000,서울특별시 동작구
경상북도,안동시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,150,300,0,720,0,0,1440,0,0,청소행정과,054-840-5291,2020-06-29,5070000,경상북도 안동시
경상북도,안동시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,60,80,150,300,0,0,0,0,0,0,0,청소행정과,054-840-5291,2020-06-29,5070000,경상북도 안동시
경상북도,안동시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,150,300,0,0,0,0,0,0,0,청소행정과,054-840-5291,2020-06-29,5070000,경상북도 안동시
경상북도,안동시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,150,0,0,0,0,0,0,0,0,청소행정과,054-840-5291,2020-06-29,5070000,경상북도 안동시
경상북도,고령군,규격봉투,소각용,생활쓰레기,가정용,20,0,40,0,50,90,180,360,540,900,0,1350,1800,0,0,환경과,054-950-6524,2020-06-19,5200000,경상북도 고령군
경상북도,고령군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,900,0,2300,0,0,0,0,0,환경과,054-950-6524,2020-06-19,5200000,경상북도 고령군
충청남도,보령시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,380,560,980,0,0,1930,0,0,충청남도 보령시청 환경보호과,041-930-3659,2020-07-01,4510000,충청남도 보령시
충청남도,보령시,규격봉투,소각용,음식물쓰레기,가정용,0,0,40,0,60,100,200,380,0,0,0,0,0,0,0,충청남도 보령시청 환경보호과,041-930-3659,2020-07-01,4510000,충청남도 보령시
충청남도,보령시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,380,0,0,0,0,0,0,0,충청남도 보령시청 환경보호과,041-930-3659,2020-07-01,4510000,충청남도 보령시
충청남도,보령시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2200,0,0,4400,0,0,충청남도 보령시청 환경보호과,041-930-3659,2020-07-01,4510000,충청남도 보령시
전라북도,임실군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,0,320,0,790,0,0,1300,0,0,환경보호과,063-640-2393,2020-06-28,4760000,전라북도 임실군
전라북도,임실군,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,460,0,0,2300,0,0,0,0,0,환경보호과,063-640-2393,2020-06-28,4760000,전라북도 임실군
충청남도,태안군,규격봉투,소각용,생활쓰레기,가정용,0,0,50,0,75,100,180,350,480,830,0,1180,1650,0,0,환경산림과,041-670-2795,2020-06-23,4620000,충청남도 태안군
충청남도,태안군,규격봉투,기타,음식물쓰레기,가정용,0,0,50,0,90,130,300,550,780,0,0,0,0,0,0,환경산림과,041-670-2796,2020-06-23,4620000,충청남도 태안군
충청남도,태안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,180,350,0,0,0,0,0,0,0,환경산림과,041-670-2797,2020-06-23,4620000,충청남도 태안군
전라남도,진도군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,140,260,390,650,0,0,0,0,0,환경산림과,061-540-3762,2020-06-24,5000000,전라남도 진도군
부산광역시,북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,340,680,1020,1660,0,2470,0,0,0,청소행정과,051-309-4437,2020-04-08,3320000,부산광역시 북구
부산광역시,북구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,340,680,0,0,0,0,0,0,0,청소행정과,051-309-4437,2020-04-08,3320000,부산광역시 북구
부산광역시,강서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,270,510,780,1240,0,1830,2430,0,0,청소행정과,051-970-4434,2020-06-23,3360000,부산광역시 강서구
광주광역시,북구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,3640,0,0,청소행정과,062-410-6511,2020-06-22,3620000,광주광역시 북구
경상남도,남해군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,0,1000,0,0,0,0,0,환경녹지과,055-860-3263,2020-06-22,5430000,경상남도 남해군
서울특별시,성동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,0,0,0,0,청소행정과,02-2286-5528,2020-06-18,3030000,서울특별시 성동구
서울특별시,성동구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,0,0,0,0,청소행정과,02-2286-5528,2020-06-18,3030000,서울특별시 성동구
서울특별시,성동구,규격봉투,소각용,생활쓰레기,영업장용,0,0,0,0,0,0,0,520,780,1330,0,2000,0,0,0,청소행정과,02-2286-5528,2020-06-18,3030000,서울특별시 성동구
