원천도형ID,읍면동코드,읍면동명,데이터기준일자,제공기관코드,제공기관명
689,42810320,북면,2018-01-11,AAAAAAA,공공데이터활용지원센터
68,11380104,갈현동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1431,48250130,관동동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2385,48250129,대청동,2018-01-11,AAAAAAA,공공데이터활용지원센터
150,48250330,진례면,2018-01-11,AAAAAAA,공공데이터활용지원센터
95,48310108,장평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
92,48310110,상동동,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,47850360,약목면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,47850250,왜관읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,47850310,지천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,47900340,감천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,47900310,용문면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,47900250,예천읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,47900370,유천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,47900380,용궁면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,47900390,개포면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,47900400,지보면,2018-01-11,AAAAAAA,공공데이터활용지원센터
42,47900410,풍양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
43,47900350,보문면,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,47900420,효자면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,47900430,은풍면,2018-01-11,AAAAAAA,공공데이터활용지원센터
53,47920390,석포면,2018-01-11,AAAAAAA,공공데이터활용지원센터
54,47920340,춘양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
172,47190330,도개면,2018-01-11,AAAAAAA,공공데이터활용지원센터
177,47190250,선산읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
84,47210105,가흥동,2018-01-11,AAAAAAA,공공데이터활용지원센터
85,47210380,단산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2362,47210103,하망동,2018-01-11,AAAAAAA,공공데이터활용지원센터
92,47210360,봉현면,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,47210390,부석면,2018-01-11,AAAAAAA,공공데이터활용지원센터
267,47250119,인평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
269,47250113,가장동,2018-01-11,AAAAAAA,공공데이터활용지원센터
270,47250117,흥각동,2018-01-11,AAAAAAA,공공데이터활용지원센터
645,47290112,대평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3711,42170510,천곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4404,47170140,정하동,2018-01-11,AAAAAAA,공공데이터활용지원센터
181,47170102,서부동,2018-01-11,AAAAAAA,공공데이터활용지원센터
182,47170125,법상동,2018-01-11,AAAAAAA,공공데이터활용지원센터
184,47170106,율세동,2018-01-11,AAAAAAA,공공데이터활용지원센터
86,47210110,조와동,2018-01-11,AAAAAAA,공공데이터활용지원센터
87,47210107,고현동,2018-01-11,AAAAAAA,공공데이터활용지원센터
90,47210108,창진동,2018-01-11,AAAAAAA,공공데이터활용지원센터
273,47250116,오대동,2018-01-11,AAAAAAA,공공데이터활용지원센터
271,47250118,거동동,2018-01-11,AAAAAAA,공공데이터활용지원센터
278,47250380,모동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
281,47250127,중덕동,2018-01-11,AAAAAAA,공공데이터활용지원센터
274,47250115,지천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
654,47290128,갑제동,2018-01-11,AAAAAAA,공공데이터활용지원센터
655,47290107,옥곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3121,47170131,상아동,2018-01-11,AAAAAAA,공공데이터활용지원센터
185,47170420,도산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
187,47170430,녹전면,2018-01-11,AAAAAAA,공공데이터활용지원센터
188,47170114,천리동,2018-01-11,AAAAAAA,공공데이터활용지원센터
189,47170116,남문동,2018-01-11,AAAAAAA,공공데이터활용지원센터
190,47170390,길안면,2018-01-11,AAAAAAA,공공데이터활용지원센터
191,47170108,신세동,2018-01-11,AAAAAAA,공공데이터활용지원센터
192,47170410,예안면,2018-01-11,AAAAAAA,공공데이터활용지원센터
193,47170103,북문동,2018-01-11,AAAAAAA,공공데이터활용지원센터
194,47170101,삼산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
94,47210112,적서동,2018-01-11,AAAAAAA,공공데이터활용지원센터
100,47210113,아지동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1398,47210370,순흥면,2018-01-11,AAAAAAA,공공데이터활용지원센터
276,47250114,양촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
282,47250128,초산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
284,47250104,복룡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
279,47250109,무양동,2018-01-11,AAAAAAA,공공데이터활용지원센터
656,47290105,상방동,2018-01-11,AAAAAAA,공공데이터활용지원센터
650,47290127,삼풍동,2018-01-11,AAAAAAA,공공데이터활용지원센터
652,47290104,신교동,2018-01-11,AAAAAAA,공공데이터활용지원센터
653,47290101,삼남동,2018-01-11,AAAAAAA,공공데이터활용지원센터
196,47170126,금곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
197,47170110,용상동,2018-01-11,AAAAAAA,공공데이터활용지원센터
897,47170133,옥동,2018-01-11,AAAAAAA,공공데이터활용지원센터
195,47170105,신안동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2363,47210510,상망동,2018-01-11,AAAAAAA,공공데이터활용지원센터
113,47210106,문정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
114,47210340,장수면,2018-01-11,AAAAAAA,공공데이터활용지원센터
280,47250105,냉림동,2018-01-11,AAAAAAA,공공데이터활용지원센터
283,47250106,서성동,2018-01-11,AAAAAAA,공공데이터활용지원센터
231,47250132,죽전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
663,47290108,사정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
664,47290113,대정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
641,47290103,서상동,2018-01-11,AAAAAAA,공공데이터활용지원센터
129,50110127,도두일동,2018-01-11,AAAAAAA,공공데이터활용지원센터
133,50110104,이도이동,2018-01-11,AAAAAAA,공공데이터활용지원센터
110,48240122,백천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,48240101,동동,2018-01-11,AAAAAAA,공공데이터활용지원센터
99,48240107,좌룡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
101,48240111,봉남동,2018-01-11,AAAAAAA,공공데이터활용지원센터
3073,48240350,곤양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
83,48270103,교동,2018-01-11,AAAAAAA,공공데이터활용지원센터
84,48270390,청도면,2018-01-11,AAAAAAA,공공데이터활용지원센터
87,48270108,가곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
10353,48330101,다방동,2018-01-11,AAAAAAA,공공데이터활용지원센터
162,47190115,사곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
165,47190104,봉곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
119,47230121,녹전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
123,47230104,문내동,2018-01-11,AAAAAAA,공공데이터활용지원센터
124,47230107,교촌동,2018-01-11,AAAAAAA,공공데이터활용지원센터
380,47280110,모전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
381,47280111,윤직동,2018-01-11,AAAAAAA,공공데이터활용지원센터
389,47280310,영순면,2018-01-11,AAAAAAA,공공데이터활용지원센터
390,47280360,마성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,47830360,우곡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,47840370,벽진면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,47840390,월항면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,47840350,금수면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,47840250,성주읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,47840310,선남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,47840360,대가면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,47840340,가천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,47840320,용암면,2018-01-11,AAAAAAA,공공데이터활용지원센터
166,47190103,도량동,2018-01-11,AAAAAAA,공공데이터활용지원센터
167,47190122,인의동,2018-01-11,AAAAAAA,공공데이터활용지원센터
148,47190124,시미동,2018-01-11,AAAAAAA,공공데이터활용지원센터
149,47190127,거의동,2018-01-11,AAAAAAA,공공데이터활용지원센터
125,47230106,창구동,2018-01-11,AAAAAAA,공공데이터활용지원센터
126,47230105,문외동,2018-01-11,AAAAAAA,공공데이터활용지원센터
127,47230400,대창면,2018-01-11,AAAAAAA,공공데이터활용지원센터
128,47230129,신기동,2018-01-11,AAAAAAA,공공데이터활용지원센터
129,47230128,언하동,2018-01-11,AAAAAAA,공공데이터활용지원센터
268,47250360,외남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
272,47250390,모서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
275,47250340,청리면,2018-01-11,AAAAAAA,공공데이터활용지원센터
277,47250350,공성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
391,47280109,공평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
392,47280105,창동,2018-01-11,AAAAAAA,공공데이터활용지원센터
373,47280108,유곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
374,47280107,불정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
875,48121109,용지동,2018-01-11,AAAAAAA,공공데이터활용지원센터
876,48121115,반송동,2018-01-11,AAAAAAA,공공데이터활용지원센터
877,48121126,신월동,2018-01-11,AAAAAAA,공공데이터활용지원센터
880,48123116,월림동,2018-01-11,AAAAAAA,공공데이터활용지원센터
881,48129146,행암동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2337,11440117,신정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
151,47190129,구포동,2018-01-11,AAAAAAA,공공데이터활용지원센터
152,47190130,금전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
153,47190253,고아읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
154,47190310,무을면,2018-01-11,AAAAAAA,공공데이터활용지원센터
130,47230111,도동,2018-01-11,AAAAAAA,공공데이터활용지원센터
264,47250120,서곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
642,47290102,삼북동,2018-01-11,AAAAAAA,공공데이터활용지원센터
375,47280106,신기동,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,47820360,금천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,47820370,매전면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,47770370,병곡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,47770360,영해면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,47770340,지품면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,47770250,영덕읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,47770330,달산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,47770320,남정면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,47770350,축산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,47820350,운문면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,47820250,화양읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,47820253,청도읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,47820340,이서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,47820310,각남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,47820320,풍각면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,47820330,각북면,2018-01-11,AAAAAAA,공공데이터활용지원센터
49,47830310,덕곡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,47830320,운수면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,47830330,성산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,47830253,대가야읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,47840380,초전면,2018-01-11,AAAAAAA,공공데이터활용지원센터
158,47190125,임수동,2018-01-11,AAAAAAA,공공데이터활용지원센터
168,47190120,구평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
156,47190340,해평면,2018-01-11,AAAAAAA,공공데이터활용지원센터
157,47190360,장천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
169,47190123,진평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
170,47190320,옥성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
265,47250112,신봉동,2018-01-11,AAAAAAA,공공데이터활용지원센터
266,47250111,개운동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4001,42170540,부곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4002,42170570,발한동,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,47850370,기산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,47850320,동명면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,47850330,가산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
369,47900360,호명면,2018-01-11,AAAAAAA,공공데이터활용지원센터
42,47840330,수륜면,2018-01-11,AAAAAAA,공공데이터활용지원센터
49,47850256,석적읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
50,47850253,북삼읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
104,47230130,서산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
105,47230101,조교동,2018-01-11,AAAAAAA,공공데이터활용지원센터
257,47250125,도남동,2018-01-11,AAAAAAA,공공데이터활용지원센터
254,47250136,남적동,2018-01-11,AAAAAAA,공공데이터활용지원센터
258,47250108,서문동,2018-01-11,AAAAAAA,공공데이터활용지원센터
259,47250103,인봉동,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,47720370,고로면,2018-01-11,AAAAAAA,공공데이터활용지원센터
661,47290111,정평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,47720330,부계면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,47720320,효령면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,47720360,산성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,47720250,군위읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,47720310,소보면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,47720350,의흥면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,47720340,우보면,2018-01-11,AAAAAAA,공공데이터활용지원센터
81,47730470,안사면,2018-01-11,AAAAAAA,공공데이터활용지원센터
82,47730450,신평면,2018-01-11,AAAAAAA,공공데이터활용지원센터
83,47730250,의성읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
84,47730460,안평면,2018-01-11,AAAAAAA,공공데이터활용지원센터
85,47730420,단북면,2018-01-11,AAAAAAA,공공데이터활용지원센터
86,47730310,단촌면,2018-01-11,AAAAAAA,공공데이터활용지원센터
87,47730390,비안면,2018-01-11,AAAAAAA,공공데이터활용지원센터
89,47730380,봉양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
90,47730440,다인면,2018-01-11,AAAAAAA,공공데이터활용지원센터
91,47730370,금성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
140,47190108,남통동,2018-01-11,AAAAAAA,공공데이터활용지원센터
141,47190109,형곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
4004,42170109,쇄운동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1649,44800370,서부면,2018-01-11,AAAAAAA,공공데이터활용지원센터
468,47230102,망정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
106,47230125,쌍계동,2018-01-11,AAAAAAA,공공데이터활용지원센터
260,47250102,성동동,2018-01-11,AAAAAAA,공공데이터활용지원센터
261,47250101,성하동,2018-01-11,AAAAAAA,공공데이터활용지원센터
262,47250107,남성동,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,47830340,다산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,47830350,개진면,2018-01-11,AAAAAAA,공공데이터활용지원센터
143,47190111,신평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
144,47190114,광평동,2018-01-11,AAAAAAA,공공데이터활용지원센터
145,47190118,오태동,2018-01-11,AAAAAAA,공공데이터활용지원센터
107,47230113,완산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
108,47230108,과전동,2018-01-11,AAAAAAA,공공데이터활용지원센터
109,47230109,성내동,2018-01-11,AAAAAAA,공공데이터활용지원센터
