시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
08,없음,보듬6로,,세종특별자치시 도담동 922,SJ00008,01, ,N,36.516113,127.262505,5,5.3,11.3,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,가름로,,세종특별자치시 종촌동 710,SJ00009,01, ,N,36.499225,127.249509,9,5.3,29.3,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,가름로,,세종특별자치시 종촌동 710,SJ00010,01, ,N,36.499255,127.249028,6,5.3,21.9,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,가름로,,세종특별자치시 종촌동 710,SJ00011,01, ,N,36.499139,127.249013,9,5.3,29.6,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,가름로,,세종특별자치시 종촌동 710,SJ00012,01, ,N,36.499100,127.249485,5,5.3,19.6,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,달빛로,,세종특별자치시 아름동 1458,SJ00013,01, ,Y,36.509637,127.249731,2,5.3,15.8,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,달빛로,,세종특별자치시 아름동 1458,SJ00014,01, ,Y,36.509637,127.249731,5,5.3,17,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,달빛1로,,세종특별자치시 아름동 1471,SJ00015,01, ,Y,36.514919,127.245778,3,5.3,10.3,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,달빛1로,,세종특별자치시 아름동 1471,SJ00016,01, ,N,36.514874,127.245774,2,5.3,9.7,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,달빛1로,,세종특별자치시 아름동 1471,SJ00017,01, ,N,36.514687,127.245680,3,5.3,10.2,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,세종로,,세종특별자치시 고운동 1477,SJ00018,01, ,N,36.517363,127.241540,5,5.3,18.7,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,세종로,,세종특별자치시 고운동 1477,SJ00019,01, ,N,36.517483,127.241966,5,5.3,19.4,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,세종로,,세종특별자치시 고운동 1477,SJ00020,01, ,N,36.517355,127.241918,5,5.3,18.3,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시 고운동 2057,SJ00021,01, ,Y,36.504294,127.235268,4,5.3,13.5,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,나리로,,세종특별자치시 한솔동 1249,SJ00022,01, ,N,36.478617,127.261780,5,5.3,23.1,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,나리로,,세종특별자치시 한솔동 1249,SJ00023,01, ,N,36.478439,127.261494,2,5.3,11.3,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,누리로,,세종특별자치시 한솔동 1229,SJ00024,01, ,N,36.475454,127.252495,2,5.3,11.8,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,누리로,,세종특별자치시 한솔동 1229,SJ00025,01, ,N,36.475520,127.252693,2,5.3,11.8,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,누리로,,세종특별자치시 한솔동 1229,SJ00026,01, ,Y,36.480068,127.252570,4,5.3,15.8,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,어울로,,세종특별자치시 한솔동 1227,SJ00027,01, ,Y,36.480752,127.250608,7,5.3,24.4,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,어울로,,세종특별자치시 한솔동 1227,SJ00028,01, ,Y,36.480706,127.250453,6,5.3,24.4,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,어울로,,세종특별자치시 한솔동 1227,SJ00029,01, ,Y,36.480594,127.250461,4,5.3,18.7,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,어울로,,세종특별자치시 한솔동 1227,SJ00030,01, ,Y,36.480650,127.250642,3,5.3,15.7,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,장기로,,세종특별자치시 장군면 봉안리 508,SJ00031,99, ,Y,36.498952,127.225965,6,5.3,26,Y, , ,,,Y, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,장기로,,세종특별자치시 장군면 봉안리 508,SJ00032,99, ,Y,36.498939,127.225798,2,5.3,9,Y, , ,,,Y, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시 고운동 1366,SJ00033,01, ,N,36.514941,127.229970,3,5.3,13.3,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시 고운동 1366,SJ00034,01, ,N,36.514843,127.229777,6,5.3,16.6,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시 고운동 1366,SJ00035,01, ,N,36.514989,127.229573,4,5.3,13.1,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시 고운동 1366,SJ00036,01, ,N,36.515114,127.229811,5,5.3,16.4,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,세종로,,세종특별자치시 종촌동 640,SJ00037,01, ,N,36.505282,127.241296,5,5.3,17,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,세종로,,세종특별자치시 종촌동 640,SJ00038,01, ,N,36.505090,127.241104,6,5.3,20.6,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,세종로,,세종특별자치시 종촌동 640,SJ00039,01, ,N,36.505259,127.240903,5,5.3,17,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,세종로,,세종특별자치시 종촌동 640,SJ00040,01, ,N,36.505454,127.241095,6,5.3,20.9,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,갈매로,,세종특별자치시 어진동 654,SJ00041,01, ,N,36.496610,127.263747,7,5.3,23.3,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,갈매로,,세종특별자치시 어진동 654,SJ00042,01, ,N,36.496504,127.263452,7,5.3,23.9,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,갈매로,,세종특별자치시어진동 654,SJ00043,01, ,N,36.496814,127.263201,7,5.3,24.3,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,갈매로,,세종특별자치시 어진동 654,SJ00044,01, ,N,36.496932,127.263593,5,5.3,17.1,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시 고운동 산 95,SJ00045,01, ,N,36.519582,127.234182,5,5.3,10.6,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시고운동 산 95,SJ00046,01, ,N,36.519346,127.234164,3,5.3,16.5,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시 고운동 산 95,SJ00047,01, ,N,36.519427,127.233889,5,5.3,10.2,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
08,없음,마음로,,세종특별자치시 고운동 산 95,SJ00048,01, ,N,36.519694,127.233968,3,5.3,16.6,Y, , ,,,N, ,N, ,세종특별자치시,044-300-5535,2020-01-20,5690000,세종특별자치시
13,무주군,무설로,전라북도 무주군 무설로 104,전라북도 무주군 무주읍 오산리 1050-1,n/a,01, ,N,36.010614,127.687906,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 141,전라북도 무주군 무주읍 오산리 322-9,n/a,01, ,Y,36.013121,127.688651,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 146,전라북도 무주군 무주읍 오산리 267-1,n/a,01, ,Y,36.013528,127.689071,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 153,전라북도 무주군 무주읍 오산리 284-2,n/a,01, ,Y,36.014231,127.688846,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 160,전라북도 무주군 무주읍 오산리 276-1,n/a,01, ,N,36.014709,127.689255,2,3.1,11.9,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 280-3,전라북도 무주군 무주읍 장백리 697-2,n/a,01, ,N,36.021932,127.697637,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 344,전라북도 무주군 무주읍 장백리 491-1,n/a,01, ,N,36.026421,127.701536,2,6,12.7,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 470,전라북도 무주군 무주읍 장백리 182-7,n/a,01, ,N,36.031936,127.712035,4,4,21.6,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 682,전라북도 무주군 설천면 기곡리 437-3,n/a,01, ,N,36.017114,127.714152,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 701,전라북도 무주군 설천면 기곡리 380-3,n/a,01, ,N,36.017075,127.716582,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 718,전라북도 무주군 설천면 기곡리 321-4,n/a,01, ,N,36.016510,127.717871,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 문암길17,전라북도 무주군 설천면 기곡리 813-1,n/a,01, ,N,36.013173,127.724495,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 985,전라북도 무주군 설천면 길산리 428-10,n/a,01, ,N,36.029126,127.732761,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1105,전라북도 무주군 설천면 길산리 312-1,n/a,01, ,N,36.023562,127.743465,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1238,전라북도 무주군 설천면 청량리 724-2,n/a,01, ,N,36.015901,127.752054,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,비례길,전라북도 무주군 비례길 2,전라북도 무주군 설천면 청량리 489-5,n/a,01, ,N,36.016016,127.755759,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,청길강변로,전라북도 무주군 청길강변로 362,전라북도 무주군 설천면 청량리 448,n/a,01, ,N,36.014947,127.757493,2,3.1,11.9,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,청길강변로,전라북도 무주군 청길강변로 364,전라북도 무주군 설천면 청량리 449-4,n/a,01, ,N,36.014857,127.757671,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1324,전라북도 무주군 설천면 청량리 1100,n/a,01, ,N,36.012494,127.761184,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1383,전라북도 무주군 설천면 청량리 133-1,n/a,01, ,N,36.011703,127.767099,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1421,전라북도 무주군 설천면 청량리 161-8,n/a,01, ,N,36.011044,127.771028,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1467,전라북도 무주군 설천면 청량리 64-2,n/a,01, ,N,36.012325,127.776427,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1564,전라북도 무주군 설천면 소천리 999-2,n/a,01, ,N,36.010900,127.785860,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1578,전라북도 무주군 설천면 소천리 904-7,n/a,01, ,N,36.009991,127.786529,2,4,7.2,N, , ,,,N, ,Y, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1583,전라북도 무주군 설천면 소천리 904-45,n/a,01, ,N,36.009640,127.787239,2,4,7.2,N, , ,,,N, ,Y, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1588,전라북도 무주군 설천면 소천리 1043-14,n/a,01, ,N,36.009163,127.787241,2,4,7.2,N, , ,,,N, ,Y, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1597,전라북도 무주군 설천면 소천리 904-21,n/a,01, ,Y,36.008705,127.788163,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1606,전라북도 무주군 설천면 소천리 904-36,n/a,01, ,N,36.007984,127.788653,2,4,7.2,N, , ,,,N, ,Y, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1612,전라북도 무주군 설천면 소천리 904-37,n/a,01, ,N,36.007643,127.789330,2,4,7.2,N, , ,,,N, ,Y, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1624-2,전라북도 무주군 설천면 소천리 787-39,n/a,01, ,N,36.006887,127.790209,2,4,7.2,N, , ,,,N, ,Y, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1650,전라북도 무주군 설천면 소천리 786-125,n/a,01, ,N,36.004770,127.790491,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1714,전라북도 무주군 설천면 소천리 698-11,n/a,01, ,N,35.999338,127.792436,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,무설로,전라북도 무주군 무설로 1739,전라북도 무주군 설천면 두길리 982-7,n/a,01, ,N,35.997268,127.794127,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 2337-2,전라북도 무주군 설천면 두길리 1070-6,n/a,01, ,N,35.992118,127.791789,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 2331,전라북도 무주군 설천면 두길리 1059,n/a,01, ,N,35.991486,127.791247,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 2214,전라북도 무주군 설천면 두길리 1427-1,n/a,01, ,N,35.983019,127.784117,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 2146-42,전라북도 무주군 설천면 두길리 1473,n/a,01, ,N,35.977418,127.781969,2,4,12.7,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,월현길,전라북도 무주군 월현길 월현길12,전라북도 무주군 설천면 두길리 1688,n/a,01, ,N,35.968064,127.773081,2,4,12.7,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 1683,전라북도 무주군 설천면 두길리 2201,n/a,01, ,N,35.948853,127.752684,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 1655-2,전라북도 무주군 설천면 두길리 2221-1,n/a,01, ,N,35.946275,127.752836,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,원심곡,전라북도 무주군 원심곡 원심곡1길3,전라북도 무주군 설천면 심곡리 275-1,n/a,01, ,N,35.930873,127.757826,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대평길,전라북도 무주군 대평길 대평길6-4,전라북도 무주군 설천면 심곡리 379-1,n/a,01, ,N,35.922229,127.757686,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 1102,전라북도 무주군 설천면 심곡리 682,n/a,01, ,N,35.911092,127.759736,4,4,12.7,Y, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 1099,전라북도 무주군 설천면 심곡리 680-29,n/a,01, ,N,35.910956,127.759172,4,4,12.7,Y, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,만선로,전라북도 무주군 만선로 만선로 18,전라북도 무주군 설천면 심곡리 679-16,n/a,01, ,N,35.910989,127.757698,4,4,12.7,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,만선로,전라북도 무주군 만선로 만선1로 56,전라북도 무주군 설천면 심곡리 680-25,n/a,01, ,N,35.904549,127.755247,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,만선로,전라북도 무주군 만선로 만선1로 90,전라북도 무주군 설천면 심곡리 680-25,n/a,01, ,N,35.907453,127.756379,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 1090,전라북도 무주군 설천면 심곡리 446-22,n/a,01, ,N,35.910155,127.759784,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 1078,전라북도 무주군 설천면 심곡리 631-11,n/a,01, ,N,35.909182,127.759820,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 1050,전라북도 무주군 설천면 심곡리 482,n/a,01, ,N,35.907030,127.761344,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 1045,전라북도 무주군 설천면 심곡리 493,n/a,01, ,N,35.906616,127.761489,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 964,전라북도 무주군 설천면 삼공리 821-7,n/a,01, ,N,35.906552,127.770286,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 944,전라북도 무주군 설천면 삼공리 714,n/a,01, ,N,35.907150,127.772179,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 910,전라북도 무주군 설천면 삼공리 726-35,n/a,01, ,N,35.908293,127.775577,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 894,전라북도 무주군 설천면 삼공리 322-4,n/a,01, ,N,35.908585,127.777559,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 870,전라북도 무주군 설천면 삼공리 333,n/a,01, ,N,35.907264,127.779690,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 854,전라북도 무주군 설천면 삼공리 367-4,n/a,01, ,N,35.906292,127.780745,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 구천동1로 2,전라북도 무주군 설천면 삼공리 367-18,n/a,01, ,N,35.905841,127.780514,2,4,24.5,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 구천동1로 1,전라북도 무주군 설천면 삼공리 366-3,n/a,01, ,N,35.905652,127.780891,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 833,전라북도 무주군 설천면 삼공리 151,n/a,01, ,N,35.904744,127.782001,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,구천동로,전라북도 무주군 구천동로 576,전라북도 무주군 무풍면 삼거리 391,n/a,01, ,N,35.903194,127.808948,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,상오정길,전라북도 무주군 상오정길 상오정길1,전라북도 무주군 무풍면 삼거리 188,n/a,01, ,N,35.890971,127.819777,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,상오정길,전라북도 무주군 상오정길 상오정길27,전라북도 무주군 무풍면 삼거리 107-3,n/a,01, ,N,35.889811,127.821574,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,독가촌길,전라북도 무주군 독가촌길 독가촌길2,전라북도 무주군 무풍면 삼거리 95,n/a,01, ,N,35.889970,127.825683,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 7,전라북도 무주군 무풍면 덕지리 342-7,n/a,01, ,N,35.906832,127.859017,2,4,12.7,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 139,전라북도 무주군 무풍면 덕지리 668-3,n/a,01, ,N,35.943949,127.851780,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 202,전라북도 무주군 무풍면 덕지리 681-5,n/a,01, ,N,35.917070,127.843198,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,방곡길,전라북도 무주군 방곡길 방곡길16,전라북도 무주군 무풍면 은산리 산74,n/a,01, ,N,35.921018,127.836630,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,한재길,전라북도 무주군 한재길 한재길39,전라북도 무주군 무풍면 은산리 1214-1,n/a,01, ,N,35.928481,127.830398,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 551-3,전라북도 무주군 무풍면 은산리 630,n/a,01, ,N,35.940261,127.836148,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 711,전라북도 무주군 무풍면 철목리 185-1,n/a,01, ,N,35.952536,127.842253,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 806,전라북도 무주군 무풍면 철목리 80-1,n/a,01, ,N,35.960103,127.846140,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 817-5,전라북도 무주군 무풍면 철목리 75-2,n/a,01, ,N,35.960778,127.845673,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 914,전라북도 무주군 무풍면 현내리 503,n/a,01, ,N,35.966764,127.846449,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
13,무주군,대덕산로,전라북도 무주군 대덕산로 대덕산로 910,전라북도 무주군 무풍면 현내리 617,n/a,01, ,N,35.943949,127.851780,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2019-11-27,4740000,전라북도 무주군
