터널명,터널종류,시설물종별등급구분,도로종류,도로노선명,도로노선번호,도로노선방향,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,터널시작점위도,터널시작점경도,터널종료점위도,터널종료점경도,터널연장,터널폭,터널보도폭,터널높이,차로수,터널준공년도,최종안전점검일자,최종안전점검결과,최종안전점검유형,내진설계적용여부,내진성능확보여부,터널보수보강내역,터널보수보강비용,중계기종류,터널관리시스템적용여부,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
가림터널,도로터널,99,05,0,0,양방향,경기도,광명시,41210,,경기도 광명시 철산,37.469841,126.863098,37.468120,126.862679,200,9.6,0,4.8,2,2001,2015-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 광명시,02-2680-2928,2020-01-01,AAAAAAA,공공데이터활용지원센터
까치울터널,도로터널,1종,05,0,0,양방향,경기도,부천시,41190,,경기도 부천시 작동,00.000000,000.000000,00.000000,000.000000,130,15.8,0,4,6,2014,2014-12-31,A,정기점검,미적용,N,,0,-    ,N,경기 부천시오정구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
마북터널(하),도로터널,2종,05,0,0,하행,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,744,9.3,0,7.4,2,2005,2014-12-31,C,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
마북터널(상),도로터널,2종,05,0,0,상행,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,759,9.3,0,7.4,2,2005,2014-12-31,C,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
법화터널(하),도로터널,1종,05,0,0,하행,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,1909,10.3,0,7.4,2,2005,2014-12-31,C,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
법화터널(상),도로터널,1종,05,0,0,상행,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,1939,10.3,0,7.4,2,2005,2014-12-31,C,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
지구선터널,도로터널,99,05,0,0,양방향,경기도,용인시,41461,,경기도 용인시 처인,00.000000,000.000000,00.000000,000.000000,80,12,0,9.6,2,2010,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시처인구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
학고개터널,도로터널,2종,04,0321,,양방향,경기도,용인시,41461,,경기도 용인시 처인,00.000000,000.000000,00.000000,000.000000,190,19,0,11,4,2002,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시처인구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
금어리터널,도로터널,2종,05,0,0,양방향,경기도,용인시,41461,,경기도 용인시 처인,00.000000,000.000000,00.000000,000.000000,58,8,0,4.5,2,2011,2014-12-31,C,정기점검,미적용,N,,0,-    ,N,경기 용인시처인구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
역북터널,도로터널,2종,04,0321,,양방향,경기도,용인시,41461,,경기도 용인시 처인,00.000000,000.000000,00.000000,000.000000,480,10.5,0,6.5,2,2007,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시처인구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
여수곡터널,도로터널,99,04,0321,,양방향,경기도,용인시,41461,,경기도 용인시 처인,00.000000,000.000000,00.000000,000.000000,280,10.5,0,6.5,2,2007,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시처인구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
덕풍터널,도로터널,2종,05,0,0,양방향,경기도,하남시,41450,,경기도 하남시 덕풍,37.541887,127.192851,37.538284,127.193903,420,22,0,6.8,4,2012,2016-12-31,B,정밀점검,미적용,N,,0,-    ,N,경기 하남시,031-790-5256,2020-01-01,AAAAAAA,공공데이터활용지원센터
학현터널,도로터널,3종,05,0,0,양방향,경기도,의왕시,41430,,경기도 의왕시 학의,00.000000,000.000000,00.000000,000.000000,60,9.3,2,5,2,2009,2016-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 의왕시,031-345-2451,2020-01-01,AAAAAAA,공공데이터활용지원센터
모락터널,도로터널,99,05,0,0,양방향,경기도,의왕시,41430,,경기도 의왕시 오전,00.000000,000.000000,00.000000,000.000000,40,11.1,3,5.6,2,2009,2016-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 의왕시,031-345-2451,2020-01-01,AAAAAAA,공공데이터활용지원센터
모락산터널,도로터널,3종,05,7018,0,양방향,경기도,의왕시,41430,,경기도 의왕시 내손,00.000000,000.000000,00.000000,000.000000,120,12.2,3,4.5,2,2007,2016-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 의왕시,031-345-2451,2020-01-01,AAAAAAA,공공데이터활용지원센터
송부터널,도로터널,1종,05,0,0,양방향,경기도,군포시,41410,,경기도 군포시 부곡,37.319177,126.927125,37.319721,126.927731,80,21.9,6.6,6.8,4,2014,2018-11-23,B,정기점검,적용,Y,,0,-    ,N,경기 군포시,031-390-0529,2020-01-01,AAAAAAA,공공데이터활용지원센터
삼성녹화터널,도로터널,99,05,0,0,양방향,경기도,군포시,41410,,경기도 군포시 부곡,37.339387,126.932843,37.339626,126.933095,43,20.3,8.8,7.4,3,2014,2018-11-23,C,정기점검,적용,Y,,0,-    ,N,경기 군포시,031-390-0529,2020-01-01,AAAAAAA,공공데이터활용지원센터
도장터널(하),도로터널,2종,05,0,0,하행,경기도,군포시,41410,,경기도 군포시 산본,37.342967,126.924279,37.340255,126.924257,300,8.5,1.1,6.6,2,1993,2018-11-23,B,정기점검,미적용,N,,0,-    ,N,경기 군포시,031-390-0529,2020-01-01,AAAAAAA,공공데이터활용지원센터
도장터널(상),도로터널,3종,05,7007,0,상행,경기도,군포시,41410,,경기도 군포시 산본,37.340579,126.924542,37.342848,126.924638,250,8.4,0,6.6,2,1993,2018-11-23,C,정기점검,미적용,N,,0,-    ,N,경기 군포시,031-390-0529,2020-01-01,AAAAAAA,공공데이터활용지원센터
능내터널,도로터널,2종,05,7005,0,양방향,경기도,군포시,41410,,경기도 군포시 산본,37.340101,126.919714,37.343735,126.918330,420,8,0,7.7,2,1998,2018-11-23,B,정기점검,미적용,N,,0,-    ,N,경기 군포시,031-390-0529,2020-01-01,AAAAAAA,공공데이터활용지원센터
금당터널(하),도로터널,1종,05,0,0,하행,경기도,군포시,41410,,경기도 군포시 당동,37.348946,126.931827,37.348648,126.935786,357,13,1.5,7.6,3,1997,2018-11-23,B,정기점검,미적용,N,,0,-    ,N,경기 군포시,031-390-0529,2020-01-01,AAAAAAA,공공데이터활용지원센터
금당터널(상),도로터널,1종,05,0,0,상행,경기도,군포시,41410,,경기도 군포시 당동,37.348963,126.935668,37.349296,126.931870,340,13,1.5,7.6,3,1997,2018-11-23,B,정기점검,미적용,N,,0,-    ,N,경기 군포시,031-390-0529,2020-01-01,AAAAAAA,공공데이터활용지원센터
세교터널,도로터널,1종,05,0,0,양방향,경기도,오산시,41370,,경기도 오산시 금암,00.000000,000.000000,00.000000,000.000000,405,52,0,8.2,6,2011,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 오산시,031-370-3409,2020-01-01,AAAAAAA,공공데이터활용지원센터
금암터널,도로터널,1종,05,0,0,양방향,경기도,오산시,41370,,경기도 오산시 금암,00.000000,000.000000,00.000000,000.000000,340,52,0,8.2,6,2011,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 오산시,031-370-3409,2020-01-01,AAAAAAA,공공데이터활용지원센터
마치터널(하),도로터널,2종,02,2046,,하행,경기도,남양주시,41360,,경기도 남양주시 화,37.655295,127.263861,37.654573,127.267229,313.4,9.9,0,4,1,1987,2014-12-31,B,정밀점검,미적용,N,,0,-    ,N,경기 남양주시,031-590-4375,2020-01-01,AAAAAAA,공공데이터활용지원센터
마치터널(상),도로터널,2종,02,2046,,상행,경기도,남양주시,41360,,경기도 남양주시 호,37.654972,127.264113,37.654272,127.267058,376.3,9.9,0,4,1,1987,2014-12-31,B,정밀점검,미적용,N,,0,-    ,N,경기 남양주시,031-590-4375,2020-01-01,AAAAAAA,공공데이터활용지원센터
혜음령터널(고양방향),도로터널,2종,04,8078,,하행,경기도,파주시,41480,,경기도 파주시 광탄,37.728221,126.890886,37.722549,126.895568,745,8.5,0.5,9,2,2016,2018-11-29,B,정기점검,미적용,N,,0,-    ,N,경기 고양시도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
배일치터널,도로터널,2종,04,8088,,양방향,강원도,영월군,42750,,강원도 영월군 한반,37.230974,128.386204,37.224465,128.390388,830,9,0,4.5,2,2002,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
덕상터널,도로터널,99,04,8088,,양방향,강원도,영월군,42750,,강원도 영월군 북면,37.245383,128.371134,37.245203,128.372915,165,9,0,4.5,2,2002,2017-12-31,B,정기점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
중원터널(하행),도로터널,1종,02,2003,,하행,경기도,광주시,41610,,경기도 광주시 직동,00.000000,000.000000,00.000000,000.000000,1195,14.5,0,9.6,3,2017,2018-11-15,B,정기점검,적용,Y,,0,-    ,Y,경기 광주시,031-760-2943,2020-01-01,AAAAAAA,공공데이터활용지원센터
중원터널(상행),도로터널,1종,02,2003,,상행,경기도,광주시,41610,,경기도 광주시 직동,00.000000,000.000000,00.000000,000.000000,1195,14.5,0,9.6,3,2017,2018-11-15,B,정기점검,적용,Y,,0,-    ,Y,경기 광주시,031-760-2943,2020-01-01,AAAAAAA,공공데이터활용지원센터
직동터널(상행),도로터널,1종,02,2003,,상행,경기도,광주시,41610,,경기도 광주시 직동,00.000000,000.000000,00.000000,000.000000,310,14.4,0,9.7,3,2017,2018-11-15,A,정기점검,적용,Y,,0,-    ,Y,경기 광주시,031-760-2943,2020-01-01,AAAAAAA,공공데이터활용지원센터
직동터널(하),도로터널,1종,02,2003,,하행,경기도,광주시,41610,,경기도 광주시 직동,37.405360,127.185541,37.403985,127.188508,310,10.5,0,8.8,3,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,경기 광주시,031-760-2943,2020-01-01,AAAAAAA,공공데이터활용지원센터
직동터널(상),도로터널,1종,02,2003,,상행,경기도,광주시,41610,,경기도 광주시 직동,37.404427,127.188453,37.405828,127.185678,310,10.5,0,8.8,3,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,경기 광주시,031-760-2943,2020-01-01,AAAAAAA,공공데이터활용지원센터
중원터널(상),도로터널,1종,02,2003,,상행,경기도,광주시,41610,,경기도 광주시 직동,37.407211,127.182914,37.411716,127.170613,1195,10.5,0,8.8,3,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,경기 광주시,031-760-2943,2020-01-01,AAAAAAA,공공데이터활용지원센터
갈마터널(하),도로터널,2종,05,0,0,하행,경기도,성남시,41133,,경기도 성남시 중원,37.422575,127.187098,37.419345,127.190649,480,9.7,0,6.7,2,1992,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 광주시,031-760-2943,2020-01-01,AAAAAAA,공공데이터활용지원센터
갈마터널(상),도로터널,2종,05,0,0,상행,경기도,성남시,41133,,경기도 성남시 중원,37.420078,127.190488,37.422481,127.188042,343,9.9,0,7.1,2,1978,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 광주시,031-760-2943,2020-01-01,AAAAAAA,공공데이터활용지원센터
쌍학터널,도로터널,1종,05,0,0,양방향,경기도,화성시,41590,,경기도 화성시 비봉,37.230052,126.895234,37.230114,126.896189,90,23,0,12,4,2017,2017-12-31,A,정밀점검,미적용,N,,0,-    ,N,경기 화성시,031-369-6326,2020-01-01,AAAAAAA,공공데이터활용지원센터
남양터널,도로터널,2종,05,0,0,상행,경기도,화성시,41590,,경기도 화성시 남양,00.000000,000.000000,00.000000,000.000000,240,12,0,6,3,2016,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,경기 화성시,031-369-6326,2020-01-01,AAAAAAA,공공데이터활용지원센터
비봉터널(하),도로터널,2종,02,2038,,하행,경기도,안성시,41550,,경기도 안성시 당왕,37.022147,127.283914,37.022772,127.277831,488.5,9.5,1,4.8,2,1994,2018-11-26,B,정기점검,적용,Y,,0,-    ,N,경기 안성시,031-678-2763,2020-01-01,AAAAAAA,공공데이터활용지원센터
비봉터널(상),도로터널,2종,02,2038,,상행,경기도,안성시,41550,,경기도 안성시 당왕,37.022421,127.277874,37.021813,127.283860,497.5,9.5,1,4.8,2,1994,2018-11-26,B,정기점검,미적용,N,,0,-    ,N,경기 안성시,031-678-2763,2020-01-01,AAAAAAA,공공데이터활용지원센터
대덕터널(하),도로터널,2종,02,2038,,하행,경기도,안성시,41550,,경기도 안성시 신모,37.023660,127.251513,37.022761,127.247125,395.5,9.5,1,4,1,1994,2018-11-26,B,정기점검,미적용,N,,0,-    ,N,경기 안성시,031-678-2763,2020-01-01,AAAAAAA,공공데이터활용지원센터
대덕터널(상),도로터널,2종,02,2038,,상행,경기도,안성시,41550,,경기도 안성시 신모,37.022418,127.247125,37.023266,127.251266,419.5,9.5,1,4,1,1994,2018-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 안성시,031-678-2763,2020-01-01,AAAAAAA,공공데이터활용지원센터
신봉터널,도로터널,2종,05,0,0,양방향,경기도,용인시,41465,,경기도 용인시 수지,00.000000,000.000000,00.000000,000.000000,350,10,0,5,2,2011,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시수지구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
동천터널,도로터널,2종,05,0,0,양방향,경기도,용인시,41465,,경기도 용인시 수지,00.000000,000.000000,00.000000,000.000000,363,10.1,0,4.8,2,2010,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시수지구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
교동터널,도로터널,99,05,0,0,양방향,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,140,14,0,5.3,4,2012,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
기흥터널(하행),도로터널,1종,04,0311,,하행,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,1395,16,0,4.7,3,2009,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
기흥터널(상행),도로터널,1종,04,0311,,상행,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,1395,16,0,4.7,3,2009,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
청명터널,도로터널,1종,04,0311,,양방향,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,205,32,0,7.7,6,2009,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
영덕3터널,도로터널,1종,04,0311,,양방향,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,197,32,0,4.7,6,2009,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
영덕2터널,도로터널,1종,04,0311,,양방향,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,170,33.7,0,4.7,6,2009,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
영덕1터널,도로터널,1종,04,0311,,양방향,경기도,용인시,41463,,경기도 용인시 기흥,00.000000,000.000000,00.000000,000.000000,222,26,0,9.1,4,2009,2014-12-31,B,정기점검,미적용,N,,0,-    ,N,경기 용인시기흥구,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
팔괴터널(하),도로터널,1종,04,8088,,하행,강원도,영월군,42750,,강원도 영월군 영월,37.152290,128.489146,37.152051,128.488953,1390,10.3,0,7,2,2010,2016-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
팔괴터널(상),도로터널,1종,04,8088,,상행,강원도,영월군,42750,,강원도 영월군 영월,37.152290,128.489146,37.160362,128.477387,1390,10.3,0,7,2,2010,2016-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
노나무재터널,도로터널,2종,04,8028,,양방향,강원도,정선군,42770,,강원도 정선군 화암,37.248475,128.865090,37.253787,128.863578,600,8.5,0,4.5,2,2001,2016-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
와석재터널,도로터널,2종,04,8088,,양방향,강원도,영월군,42750,,강원도 영월군 김삿,37.125249,128.591994,37.129355,128.585042,781,10.5,0,7,2,2012,2016-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
들입재터널,도로터널,1종,04,0424,,양방향,강원도,삼척시,42230,,강원도 삼척시 근덕,37.345669,129.183990,37.349183,129.195127,1143,9,0,4.8,2,2012,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
청령포터널,도로터널,1종,04,8088,,양방향,강원도,영월군,42750,,강원도 영월군 영월,37.175818,128.454086,37.178707,128.450277,473,17.5,0,4.8,4,2010,2016-12-31,A,정밀점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
구사터널,도로터널,2종,04,0427,,양방향,강원도,삼척시,42230,,강원도 삼척시 도계,37.181492,129.076524,37.183355,129.086341,910,10,0,7,2,2008,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
건의령터널,도로터널,2종,04,0424,,양방향,강원도,태백시,42190,,강원도 태백시 상사,37.262509,129.002836,37.264140,129.006505,395,9.7,0,6.7,2,2007,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
문의재터널,도로터널,1종,04,0427,,양방향,강원도,삼척시,42230,,강원도 삼척시 노곡,37.208825,129.145772,37.217386,129.157080,1371,9.3,0,4.5,2,2002,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
미시령터널(하),도로터널,1종,04,8056,,하행,강원도,인제군,42810,,강원도 인제군 북면,38.218265,128.414671,38.214612,128.454724,3520,9,1.7,6.2,2,2006,2018-09-17,A,정밀점검,적용,Y,,0,라디오  ,Y,강원 강릉지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
미시령터널(상),도로터널,1종,04,8056,,상행,강원도,인제군,42810,,강원도 인제군 북면,38.214921,128.454897,38.218566,128.414499,3565,9,1.7,6.2,2,2006,2018-09-17,A,정밀점검,적용,Y,,0,라디오  ,Y,강원 강릉지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
조침령터널,도로터널,1종,04,0418,,양방향,강원도,인제군,42810,,강원도 인제군 기린,37.997204,128.509700,37.995408,128.496297,1145,10.2,0,7.1,2,2007,2018-12-31,B,정기점검,적용,Y,2018년 해당없음,0,라디오  ,N,강원 강릉지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
백양치터널,도로터널,2종,04,0494,,양방향,강원도,홍천군,42720,,강원도 홍천군 서면,37.605662,127.693541,37.600791,127.702124,959,12.6,0,7.5,2,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
강촌터널,도로터널,1종,04,0403,,양방향,강원도,춘천시,42110,,강원도 춘천시 남산,00.000000,000.000000,37.813714,127.636190,134,17.6,0,9,4,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
밤재터널,도로터널,2종,04,0415,,양방향,강원도,영월군,42750,,강원도 영월군 북면,37.298225,128.487808,37.308773,128.481757,890,12.7,0,8.3,2,2016,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
덕만이터널(하),도로터널,2종,04,8070,,하행,강원도,춘천시,42110,,강원도 춘천시 신동,37.769975,127.713156,37.762215,127.712244,867,10.1,0,6.7,2,2012,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
덕만이터널(상),도로터널,2종,04,8070,,상행,강원도,춘천시,42110,,강원도 춘천시 신동,37.770179,127.713553,37.762291,127.712609,880,10.1,0,6.7,2,2012,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
소주터널,도로터널,2종,04,0403,,양방향,강원도,춘천시,42110,,강원도 춘천시 남산,37.759811,127.625416,37.765120,127.630459,750,8.5,0,4.8,2,2012,2015-12-31,A,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
고일재터널,도로터널,2종,04,0411,,양방향,강원도,영월군,42750,,강원도 영월군 무릉,37.346165,128.182211,37.345559,128.189034,640,9,0,4.8,2,2009,2017-12-31,A,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
보래령터널,도로터널,1종,04,0424,,양방향,강원도,홍천군,42720,,강원도 홍천군 내면,37.683557,128.392688,37.701250,128.399855,2050,9,0,4.8,2,2009,2017-12-31,A,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
오룡터널,도로터널,2종,04,0444,,양방향,강원도,홍천군,42720,,강원도 홍천군 홍천,37.691339,127.915316,37.687722,127.915466,400,9.6,0,4.8,2,2004,2017-12-31,A,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
영동2터널,도로터널,2종,04,0408,,양방향,강원도,평창군,42760,,강원도 평창군 용평,37.572147,128.382299,37.573797,128.389037,625,9.3,0,4.2,2,1975,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
신림터널,도로터널,2종,04,8088,,양방향,강원도,원주시,42130,,강원도 원주시 신림,37.251285,128.111868,37.252378,128.118670,620,9,0,4.5,2,1990,2017-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
솔치터널,도로터널,1종,04,8088,,양방향,강원도,영월군,42750,,강원도 영월군 주천,37.265768,128.207076,37.265563,128.224242,1554,10.3,0,4.8,2,2001,2016-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 도로관리사업소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
용산터널,도로터널,2종,06,0,0,양방향,강원도,평창군,42760,,강원도 평창군 진부,37.651173,128.611498,37.652784,128.617578,439,8.3,0,7.6,2,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 평창군,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
유천터널,도로터널,2종,06,0,0,양방향,강원도,평창군,42760,,강원도 평창군 진부,37.651174,128.611453,37.652807,128.617562,369,8.3,0,7.6,2,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 평창군,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
병두터널,도로터널,2종,06,0,0,양방향,강원도,평창군,42760,,강원도 평창군 진부,37.651170,128.611413,37.652806,128.617579,575,10.7,0,7.6,2,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 평창군,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
기화터널,도로터널,99,06,0,0,양방향,강원도,평창군,42760,,강원도 평창군 미탄,37.315125,128.520820,37.315336,128.521432,50,9.4,0,4.8,2,2016,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 평창군,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
모릿재터널,도로터널,2종,06,9008,0,양방향,강원도,평창군,42760,,강원도 평창군 대화,37.575776,128.499497,37.578178,128.503332,400,8,0,5,2,2000,2017-12-31,A,정밀점검,미적용,N,,0,-    ,N,강원 평창군,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
목우재터널,도로터널,2종,05,7006,0,양방향,강원도,속초시,42210,,강원도 속초시 노학,00.000000,000.000000,00.000000,000.000000,610,10,0,7.1,2,2005,2015-12-31,B,정기점검,미적용,N,,0,-    ,N,강원 속초시,033-639-2753,2020-01-01,AAAAAAA,공공데이터활용지원센터
삼수령터널,도로터널,2종,02,2035,,양방향,강원도,태백시,42190,,강원도 태백시 창죽,37.224850,128.989365,37.221412,128.988125,406,10.4,0.6,7,2,2017,2017-12-22,A,정밀점검,미적용,N,,0,-    ,N,강원 태백시,033-550-2152,2020-01-01,AAAAAAA,공공데이터활용지원센터
태백터널,도로터널,2종,02,2031,,양방향,강원도,태백시,42190,,강원도 태백시 장성,37.093693,129.029099,37.088042,129.028206,646,10,0,4.8,2,2018,2018-03-27,A,정밀점검,미적용,N,,0,-    ,N,강원 태백시,033-550-2152,2020-01-01,AAAAAAA,공공데이터활용지원센터
장성터널,도로터널,2종,05,7005,0,양방향,강원도,태백시,42190,,강원도 태백시 장성,37.098222,129.015410,37.098222,129.015410,450,9,0,6.2,2,1992,2013-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백시,033-550-2152,2020-01-01,AAAAAAA,공공데이터활용지원센터
동점터널,도로터널,2종,02,2031,,상행,강원도,태백시,42190,,강원도 태백시 동점,37.091626,129.042030,37.091626,129.042030,89.5,8.6,0,5,2,1999,2013-12-31,B,정밀점검,미적용,N,,0,-    ,N,강원 태백시,033-550-2152,2020-01-01,AAAAAAA,공공데이터활용지원센터
숙고개터널,도로터널,99,04,0461,,양방향,강원도,화천군,42790,,강원도 화천군 상서,38.165566,127.631580,38.166770,127.629633,275,13,0,4,2,2017,2017-12-31,A,정기점검,미적용,N,,0,-    ,N,강원 북부지소,000-0000-0000,2020-01-01,AAAAAAA,공공데이터활용지원센터
